2015-07-29 17:41:41,544 - INFO  [main:QuorumPeerConfig@334] - Defaulting to majority quorums
2015-07-31 21:32:15,384 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:59322
2015-07-31 21:32:15,417 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.12:58767; will be dropped if server is in r-o mode
2015-07-31 21:32:15,417 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.12:58767
2015-07-31 21:32:15,519 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.13:58437
2015-07-31 21:32:15,520 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.13:58437
2015-07-31 21:32:15,523 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34ee30a5c53001e with negotiated timeout 10000 for client /10.10.34.13:58437
2015-07-31 21:32:17,514 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.15:39398
2015-07-31 21:32:17,810 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.17:40913
2015-07-31 21:32:17,810 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.17:40913
2015-07-31 21:32:18,447 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.23:51828; will be dropped if server is in r-o mode
2015-07-31 21:32:18,555 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.24:54101
2015-07-31 21:32:18,555 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.24:54101; will be dropped if server is in r-o mode
2015-07-31 21:32:18,556 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.24:54101
2015-07-31 21:32:18,859 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34ee30a5c530024 with negotiated timeout 10000 for client /10.10.34.31:50697
2015-07-31 21:32:19,196 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.34:60118
2015-07-31 21:32:19,682 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.39:54709; will be dropped if server is in r-o mode
2015-07-31 21:32:19,685 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34ee30a5c53002a with negotiated timeout 10000 for client /10.10.34.39:54709
2015-07-31 21:36:57,922 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-31 21:44:32,239 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-31 21:44:32,545 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-31 21:44:33,278 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-31 21:44:34,747 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.42:37429 which had sessionid 0x34ee30a5c53002b
2015-07-31 21:44:39,231 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.14:51292 which had sessionid 0x34ee30a5c53002c
2015-07-31 21:44:40,843 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-31 21:44:41,035 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-31 21:44:41,036 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.13:58436 which had sessionid 0x34ee30a5c53001d
2015-08-07 07:27:46,143 - INFO  [main:QuorumPeer@959] - initLimit set to 10
2015-08-07 07:27:46,606 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:QuorumPeer@750] - LEADING
2015-08-07 07:27:46,628 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT
2015-08-07 07:27:46,629 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:host.name=mesos-master-3
2015-08-07 07:27:46,630 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.io.tmpdir=/tmp
2015-08-07 07:27:46,630 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:os.version=3.16.0-30-generic
2015-08-07 07:27:46,737 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:FileTxnSnapLog@240] - Snapshotting: 0x700000197 to /var/lib/zookeeper/version-2/snapshot.700000197
2015-08-07 07:27:49,449 - INFO  [WorkerReceiver[myid=3]:FastLeaderElection@542] - Notification: 1 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LOOKING (n.state), 1 (n.sid), 0x7 (n.peerEPoch), LEADING (my state)
2015-08-07 07:27:49,690 - INFO  [LearnerHandler-/10.10.34.11:41602:LearnerHandler@318] - Synchronizing with Follower sid: 1 maxCommittedLog=0x700000197 minCommittedLog=0x70000013a peerLastZxid=0x700000197
2015-08-10 17:52:37,611 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:33631
2015-08-10 17:52:37,615 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:33631; will be dropped if server is in r-o mode
2015-08-10 17:52:37,626 - INFO  [SyncThread:3:FileTxnLog@199] - Creating new log file: log.800000001
2015-08-10 17:52:37,634 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e0000 with negotiated timeout 10000 for client /10.10.34.11:33631
2015-08-10 17:52:38,741 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.12:33342
2015-08-10 17:52:38,744 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e0002 with negotiated timeout 10000 for client /10.10.34.12:33342
2015-08-10 17:52:39,493 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:33644; will be dropped if server is in r-o mode
2015-08-10 17:52:39,697 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.13:58180
2015-08-10 17:52:39,698 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:58180; will be dropped if server is in r-o mode
2015-08-10 17:52:39,700 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e0004 with negotiated timeout 10000 for client /10.10.34.13:58180
2015-08-10 17:52:42,528 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e0006 with negotiated timeout 10000 for client /10.10.34.23:51982
2015-08-10 17:52:43,127 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.26:53304
2015-08-10 17:52:43,528 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.15:45229
2015-08-10 17:52:43,531 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e0008 with negotiated timeout 10000 for client /10.10.34.15:45229
2015-08-10 17:52:54,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34f0557885e0003, timeout of 10000ms exceeded
2015-08-10 17:53:05,642 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-08-10 17:53:05,838 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-08-10 17:53:06,576 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.21:34335 which had sessionid 0x34f0557885e0005
2015-08-10 17:53:07,080 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-08-10 17:53:14,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0003, timeout of 10000ms exceeded
2015-08-10 17:53:14,002 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e0004
2015-08-10 17:53:14,913 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-08-10 17:53:16,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0008, timeout of 10000ms exceeded
2015-08-10 17:53:16,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0009, timeout of 10000ms exceeded
2015-08-10 17:53:16,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34f0557885e0005, timeout of 10000ms exceeded
2015-08-10 17:53:16,001 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd80007
2015-08-10 17:53:16,003 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd80006
2015-08-10 17:53:16,003 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e0005
2015-08-10 17:53:18,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0005, timeout of 10000ms exceeded
2015-08-10 17:53:18,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0007, timeout of 10000ms exceeded
2015-08-10 17:53:18,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0006, timeout of 10000ms exceeded
2015-08-10 17:53:18,001 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f0557806a0004
2015-08-10 17:53:18,002 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e0007
2015-08-10 17:53:18,002 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f0557806a0007
2015-08-10 17:53:19,628 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:33749
2015-08-10 17:53:19,629 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:33749
2015-08-10 17:53:19,726 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.12:33349
2015-08-10 17:53:19,835 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.13:58186
2015-08-10 17:53:19,836 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:58186; will be dropped if server is in r-o mode
2015-08-10 17:53:21,551 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e000e with negotiated timeout 10000 for client /10.10.34.12:33356
2015-08-10 17:53:22,901 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.24:54132
2015-08-10 17:53:23,110 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e0010 with negotiated timeout 10000 for client /10.10.34.26:53307
2015-08-10 17:53:24,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd80002, timeout of 10000ms exceeded
2015-08-10 17:53:24,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd80005, timeout of 10000ms exceeded
2015-08-10 17:53:24,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd80003, timeout of 10000ms exceeded
2015-08-10 17:53:24,002 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0000, timeout of 10000ms exceeded
2015-08-10 17:53:24,006 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e0001
2015-08-10 17:53:24,007 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e0000
2015-08-10 17:53:36,000 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd80009
2015-08-10 18:04:10,259 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:33968
2015-08-10 18:04:10,262 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f0557885e0012 with negotiated timeout 20000 for client /10.10.34.11:33968
2015-08-10 18:04:36,597 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-08-10 18:08:02,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0014, timeout of 20000ms exceeded
2015-08-10 18:10:39,348 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:34156
2015-08-10 18:12:31,169 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:33749 which had sessionid 0x34f0557885e0009
2015-08-10 18:12:32,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34f0557885e0010, timeout of 10000ms exceeded
2015-08-10 18:12:32,002 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e000f
2015-08-10 18:12:34,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd8000e, timeout of 10000ms exceeded
2015-08-10 18:12:34,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd80010, timeout of 10000ms exceeded
2015-08-10 18:12:34,002 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0010, timeout of 10000ms exceeded
2015-08-10 18:12:34,002 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd80011, timeout of 10000ms exceeded
2015-08-10 18:12:34,002 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd8000b, timeout of 10000ms exceeded
2015-08-10 18:12:34,003 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f0557806a0011
2015-08-10 18:12:34,005 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd8000a
2015-08-10 18:12:40,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a000a, timeout of 10000ms exceeded
2015-08-10 18:12:40,002 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34f0557885e000c, timeout of 10000ms exceeded
2015-08-10 18:12:40,002 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a000f, timeout of 10000ms exceeded
2015-08-10 18:12:40,003 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a000e, timeout of 10000ms exceeded
2015-08-10 18:12:40,003 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f0557806a000a
2015-08-10 18:12:40,004 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f0557806a000b
2015-08-10 18:12:40,008 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e000d
2015-08-10 18:12:42,787 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.12:33358
2015-08-10 18:23:49,013 - INFO  [main:QuorumPeerConfig@101] - Reading configuration from: /etc/zookeeper/conf/zoo.cfg
2015-08-10 18:23:49,021 - INFO  [main:QuorumPeerConfig@334] - Defaulting to majority quorums
2015-08-10 18:23:49,032 - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2015-08-10 18:23:49,047 - INFO  [main:QuorumPeerMain@127] - Starting quorum peer
2015-08-10 18:23:49,071 - INFO  [main:QuorumPeer@913] - tickTime set to 2000
2015-08-10 18:23:49,125 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:QuorumPeer@670] - LOOKING
2015-08-10 18:23:49,407 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Leader@58] - TCP NoDelay set to: true
2015-08-10 18:23:49,414 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.version=1.7.0_79
2015-08-10 18:23:49,414 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.class.path=/etc/zookeeper/conf:/usr/share/java/jline.jar:/usr/share/java/log4j-1.2.jar:/usr/share/java/xercesImpl.jar:/usr/share/java/xmlParserAPIs.jar:/usr/share/java/netty.jar:/usr/share/java/slf4j-api.jar:/usr/share/java/slf4j-log4j12.jar:/usr/share/java/zookeeper.jar
2015-08-10 18:23:49,447 - INFO  [LearnerHandler-/10.10.34.12:49400:LearnerHandler@263] - Follower sid: 2 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@1afecda0
2015-08-10 18:23:51,721 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@832] - Client attempting to renew session 0x34f0557885e0015 at /10.10.34.11:34445
2015-08-10 18:23:51,733 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.24:54138; will be dropped if server is in r-o mode
2015-08-10 18:23:51,735 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@595] - Established session 0x34f0557885e0017 with negotiated timeout 10000 for client /10.10.34.24:54138
2015-08-10 18:23:51,735 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.26:53313; will be dropped if server is in r-o mode
2015-08-10 18:23:51,735 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@832] - Client attempting to renew session 0x34f0557885e0018 at /10.10.34.26:53313
2015-08-10 18:24:00,002 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd80020
2015-08-10 18:24:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34f0557885e0019, timeout of 20000ms exceeded
2015-08-10 18:24:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd8001f, timeout of 20000ms exceeded
2015-08-10 18:25:20,691 - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2015-08-10 18:25:20,767 - INFO  [main:QuorumPeer@933] - minSessionTimeout set to -1
2015-08-10 18:25:20,767 - INFO  [main:QuorumPeer@944] - maxSessionTimeout set to -1
2015-08-10 18:25:20,866 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:FastLeaderElection@740] - New election. My id =  3, proposed zxid=0x900000007
2015-08-10 18:25:21,165 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT
2015-08-10 18:25:21,167 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.compiler=<NA>
2015-08-10 18:25:21,167 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:os.name=Linux
2015-08-10 18:25:21,167 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:os.version=3.16.0-30-generic
2015-08-10 18:25:21,167 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:user.name=zookeeper
2015-08-10 18:25:21,168 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:user.dir=/
2015-08-10 18:25:21,205 - INFO  [QuorumPeer[myid=3]/0:0:0:0:0:0:0:0:2181:FileTxnSnapLog@240] - Snapshotting: 0x900000007 to /var/lib/zookeeper/version-2/snapshot.900000007
2015-08-10 18:25:21,242 - WARN  [LearnerHandler-/10.10.34.11:42489:Leader@576] - First is 0x0
2015-08-10 18:25:23,420 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@595] - Established session 0x34f0557885e0016 with negotiated timeout 10000 for client /10.10.34.12:33401
2015-08-10 18:25:23,420 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.26:53316
2015-08-10 18:25:23,426 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@595] - Established session 0x34f0557885e0017 with negotiated timeout 10000 for client /10.10.34.24:54141
2015-08-10 18:25:23,428 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@832] - Client attempting to renew session 0x34f0557885e0015 at /10.10.34.11:34509
2015-08-10 18:25:40,233 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.24:54141 which had sessionid 0x34f0557885e0017
2015-08-10 18:25:47,804 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-08-10 18:25:48,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14f05578bd80019, timeout of 10000ms exceeded
2015-08-10 18:25:48,002 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd8001c
2015-08-10 18:25:48,006 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd8001a
2015-08-10 18:25:52,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0022, timeout of 10000ms exceeded
2015-08-10 18:25:55,975 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.12:33405
2015-08-10 18:25:56,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0023, timeout of 10000ms exceeded
2015-08-10 18:25:56,089 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.13:58237
2015-08-10 18:25:56,091 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f1724a35e0001 with negotiated timeout 10000 for client /10.10.34.13:58235
2015-08-10 18:25:58,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a0018, timeout of 10000ms exceeded
2015-08-10 18:25:58,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24f0557806a001d, timeout of 10000ms exceeded
2015-08-10 18:25:58,003 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34f0557885e0016
2015-08-10 18:25:58,004 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd80014
2015-08-10 18:25:58,005 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd80013
2015-08-10 18:25:58,005 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f0557806a001d
2015-08-10 18:25:58,006 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14f05578bd80016
2015-08-10 18:25:58,008 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f0557806a001c
2015-08-10 18:25:58,200 - INFO  [CommitProcessor:3:ZooKeeperServer@595] - Established session 0x34f1724a35e0004 with negotiated timeout 10000 for client /10.10.34.16:40413
2015-08-10 18:25:59,142 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.24:54142; will be dropped if server is in r-o mode
2015-08-10 18:25:59,142 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.24:54142
2015-08-10 18:25:59,244 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.25:57497
2015-08-10 18:25:59,244 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.25:57497; will be dropped if server is in r-o mode
2015-08-10 18:27:28,001 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f1724b8af000c
2015-08-10 18:27:38,001 - INFO  [ProcessThread(sid:3 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24f1724b8af000b
2015-08-10 18:27:39,482 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-08-10 18:27:40,216 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
